time(s),joint1,joint2,joint3,joint4,joint5,joint6,joint7,wheel_joint_left,wheel_joint_right
26.066,1.53108e-07,8.85994e-06,-3.3195e-06,1.11043e-05,-1.3337e-06,1.17146e-08,-3.62498e-09,6.55411e-06,9.08036e-06
26.086,1.53376e-07,8.86189e-06,-3.32607e-06,1.11521e-05,-1.33867e-06,1.17608e-08,-3.63776e-09,6.55933e-06,9.08733e-06
26.106,1.48755e-07,-6.03592e-06,-3.0883e-06,1.1601e-05,-1.6011e-06,1.2166e-08,-3.55363e-09,6.56451e-06,9.09437e-06
26.126,-1.9574e-07,-5.96424e-06,-3.11048e-06,1.16642e-05,-1.60545e-06,1.22148e-08,-3.54284e-09,6.5697e-06,9.1013e-06
26.146,-1.97078e-07,-5.98536e-06,-3.1304e-06,1.17065e-05,-1.60301e-06,1.22611e-08,-3.55271e-09,6.57495e-06,9.1083e-06
26.166,-2.16164e-07,-6.21434e-06,-3.31687e-06,1.09212e-05,2.03514e-06,1.15819e-08,-3.6703e-09,6.57991e-06,9.11536e-06
26.186,-1.52699e-07,8.85415e-06,-3.31746e-06,1.10495e-05,1.67407e-06,1.16622e-08,-3.6147e-09,6.58514e-06,9.12232e-06
26.206,-1.52773e-07,8.85035e-06,-3.32373e-06,1.10934e-05,1.68141e-06,1.17038e-08,-3.62461e-09,6.59039e-06,9.12932e-06
26.226,-1.52959e-07,8.85219e-06,-3.33027e-06,1.11411e-05,1.68981e-06,1.17499e-08,-3.63733e-09,6.59565e-06,9.13633e-06
26.246,-1.53154e-07,8.85429e-06,-3.33691e-06,1.11892e-05,1.69836e-06,1.17964e-08,-3.65023e-09,6.6009e-06,9.14336e-06
26.266,-1.53355e-07,8.85649e-06,-3.34363e-06,1.12377e-05,1.70704e-06,1.18432e-08,-3.66321e-09,6.60616e-06,9.1504e-06
26.286,-1.53562e-07,8.85879e-06,-3.35044e-06,1.12865e-05,1.71584e-06,1.18904e-08,-3.67629e-09,6.61142e-06,9.15746e-06
26.306,-1.75782e-07,7.86549e-06,-3.26541e-06,1.23543e-05,1.84831e-06,1.29597e-08,-3.59391e-09,6.61671e-06,9.16459e-06
26.326,-1.73728e-07,-6.53554e-06,-3.08111e-06,1.10469e-05,1.7582e-06,1.16304e-08,5.07573e-09,6.62197e-06,9.17177e-06
26.346,1.58432e-07,8.45552e-06,-3.30066e-06,1.10574e-05,-1.41104e-06,1.1664e-08,5.21099e-09,6.62691e-06,9.17897e-06
26.366,1.45779e-07,-5.84685e-06,-3.10902e-06,1.19588e-05,-1.28908e-06,1.2507e-08,5.09457e-09,6.63222e-06,9.18599e-06
26.386,-1.97248e-07,-5.98575e-06,-3.13346e-06,1.1723e-05,-1.60052e-06,1.22783e-08,5.13114e-09,6.63742e-06,9.19294e-06
26.406,-1.96027e-07,-5.97373e-06,-3.11748e-06,1.16677e-05,-1.60601e-06,1.22207e-08,5.10553e-09,6.64266e-06,9.19992e-06
26.426,-2.16188e-07,-6.21417e-06,-3.31717e-06,1.09205e-05,2.03509e-06,1.15825e-08,4.91074e-09,6.64762e-06,9.207e-06
26.446,-1.52698e-07,8.85414e-06,-3.31746e-06,1.10496e-05,1.67407e-06,1.16623e-08,4.84537e-09,6.65284e-06,9.21395e-06
26.466,-1.52773e-07,8.85035e-06,-3.32373e-06,1.10935e-05,1.68142e-06,1.17039e-08,4.87106e-09,6.6581e-06,9.22095e-06
26.486,-1.52959e-07,8.85219e-06,-3.33028e-06,1.11411e-05,1.68982e-06,1.17499e-08,4.90018e-09,6.66335e-06,9.22797e-06
26.506,-1.75702e-07,-6.12937e-06,-3.1961e-06,1.184e-05,1.78661e-06,1.24215e-08,5.20937e-09,6.66861e-06,9.23511e-06
26.526,-1.77468e-07,-6.10562e-06,-3.22014e-06,1.1952e-05,1.81349e-06,1.25335e-08,5.26064e-09,6.67383e-06,9.24213e-06
26.546,-1.78961e-07,-6.13777e-06,-3.24632e-06,1.20088e-05,1.82993e-06,1.25971e-08,5.29308e-09,6.67904e-06,9.24915e-06
26.566,-1.70093e-07,-5.9466e-06,-3.09192e-06,1.16546e-05,1.73291e-06,1.22045e-08,5.09442e-09,6.68421e-06,9.25605e-06
26.586,-1.70885e-07,-5.96369e-06,-3.10396e-06,1.17036e-05,1.7425e-06,1.22552e-08,5.11764e-09,6.68942e-06,9.263e-06
26.606,-1.72336e-07,-5.99497e-06,-3.12954e-06,1.17601e-05,1.75818e-06,1.23182e-08,5.14969e-09,6.69463e-06,9.26997e-06
26.626,-1.7378e-07,-6.02598e-06,-3.15507e-06,1.18145e-05,1.77371e-06,1.23792e-08,5.18102e-09,6.69984e-06,9.27695e-06
26.646,-1.71136e-07,-5.98063e-06,-3.1121e-06,1.17043e-05,1.74701e-06,1.22607e-08,5.11867e-09,6.70503e-06,9.2839e-06
26.666,-1.70909e-07,-5.96451e-06,-3.10425e-06,1.17046e-05,1.74279e-06,1.22563e-08,5.11829e-09,6.71024e-06,9.29084e-06
26.686,-1.72337e-07,-5.99499e-06,-3.12954e-06,1.17601e-05,1.75818e-06,1.23182e-08,5.1497e-09,6.71545e-06,9.29781e-06
26.706,-1.70865e-07,-5.97156e-06,-3.10619e-06,1.16971e-05,1.74361e-06,1.22512e-08,5.11421e-09,6.72065e-06,9.30476e-06
26.726,-1.71638e-07,-5.9802e-06,-3.11709e-06,1.17336e-05,1.7507e-06,1.22886e-08,5.13456e-09,6.72586e-06,9.31171e-06
26.746,-1.73061e-07,-6.01053e-06,-3.14235e-06,1.17874e-05,1.76596e-06,1.23489e-08,5.16542e-09,6.73107e-06,9.31869e-06
26.766,-1.7082e-07,-5.96174e-06,-3.10328e-06,1.16956e-05,1.74137e-06,1.22473e-08,5.11456e-09,6.73627e-06,9.32562e-06
26.786,-1.72338e-07,-5.99497e-06,-3.12957e-06,1.17601e-05,1.75819e-06,1.23182e-08,5.14969e-09,6.74148e-06,9.33259e-06
26.806,-1.73783e-07,-6.02605e-06,-3.15513e-06,1.18147e-05,1.77375e-06,1.23794e-08,5.18109e-09,6.74669e-06,9.33957e-06
26.826,-1.7524e-07,-6.05739e-06,-3.18083e-06,1.18694e-05,1.78947e-06,1.24408e-08,5.21265e-09,6.75191e-06,9.34656e-06
26.846,-1.76709e-07,-6.08907e-06,-3.20672e-06,1.19245e-05,1.8054e-06,1.25026e-08,5.24443e-09,6.75712e-06,9.35357e-06
26.866,-1.78191e-07,-6.1211e-06,-3.23279e-06,1.198e-05,1.82153e-06,1.25648e-08,5.27646e-09,6.76234e-06,9.36059e-06
26.886,-1.71961e-07,-6.00818e-06,-3.13012e-06,1.17262e-05,1.75745e-06,1.22897e-08,5.13227e-09,6.76751e-06,9.36754e-06
26.906,-1.52281e-07,8.74811e-06,-3.31011e-06,1.09955e-05,1.66507e-06,1.16105e-08,4.81459e-09,6.7725e-06,9.37463e-06
26.926,-1.52673e-07,8.84896e-06,-3.32035e-06,1.10691e-05,1.67714e-06,1.16803e-08,4.85618e-09,6.77775e-06,9.38162e-06
26.946,-1.70822e-07,-6.02599e-06,-3.11079e-06,1.16448e-05,1.73339e-06,1.22048e-08,5.10006e-09,6.783e-06,9.38869e-06
26.966,-1.72713e-07,-6.00315e-06,-3.13629e-06,1.17731e-05,1.76207e-06,1.23331e-08,5.15761e-09,6.78822e-06,9.39567e-06
26.986,-1.74169e-07,-6.03434e-06,-3.16193e-06,1.18291e-05,1.7779e-06,1.23956e-08,5.18944e-09,6.79343e-06,9.40265e-06
27.006,-1.75628e-07,-6.06576e-06,-3.18768e-06,1.1884e-05,1.79368e-06,1.24571e-08,5.22106e-09,6.79864e-06,9.40965e-06
27.026,-1.77101e-07,-6.09754e-06,-3.21362e-06,1.19392e-05,1.80966e-06,1.25191e-08,5.25291e-09,6.80386e-06,9.41666e-06
27.046,-1.78745e-07,-6.13707e-06,-3.24005e-06,1.19986e-05,1.82608e-06,1.25985e-08,5.28438e-09,6.80907e-06,9.42368e-06
27.066,-1.56498e-07,-6.20617e-06,-3.34313e-06,1.07963e-05,1.68322e-06,1.15673e-08,4.87632e-09,6.81394e-06,9.43074e-06
27.086,-1.71132e-07,-6.04181e-06,-3.11134e-06,1.15609e-05,1.73369e-06,1.22886e-08,5.10159e-09,6.81919e-06,9.43782e-06
27.106,-1.56747e-07,-6.21456e-06,-3.34367e-06,1.07654e-05,1.68839e-06,1.16863e-08,4.89418e-09,6.82414e-06,9.4449e-06
27.126,-1.78003e-07,7.91176e-06,-3.28294e-06,1.22569e-05,1.87189e-06,1.32186e-08,5.31124e-09,6.82943e-06,9.45201e-06
27.146,-1.72215e-07,-5.99751e-06,-3.12605e-06,1.15471e-05,1.75609e-06,1.2526e-08,5.14425e-09,6.83462e-06,9.45895e-06
27.166,-1.52572e-07,8.7562e-06,-3.31027e-06,1.07409e-05,1.66803e-06,1.1862e-08,4.81833e-09,6.83959e-06,9.46603e-06
27.186,-1.52947e-07,8.85624e-06,-3.32065e-06,1.077e-05,1.68041e-06,1.19774e-08,4.86018e-09,6.84485e-06,9.47302e-06
27.206,-1.53122e-07,8.85754e-06,-3.32713e-06,1.07719e-05,1.68907e-06,1.20678e-08,4.88955e-09,6.85011e-06,9.48003e-06
27.226,-1.80598e-07,8.09199e-06,-3.33752e-06,1.21396e-05,1.9023e-06,1.3577e-08,5.37032e-09,6.85541e-06,9.4872e-06
27.246,-1.76663e-07,-6.08744e-06,-3.20721e-06,1.14878e-05,1.80617e-06,1.29455e-08,5.24065e-09,6.86061e-06,9.49419e-06
27.266,-1.71454e-07,-5.99248e-06,-3.12056e-06,1.12226e-05,1.75176e-06,1.27372e-08,5.11703e-09,6.86579e-06,9.50114e-06
27.286,-1.52509e-07,8.74871e-06,-3.30838e-06,1.0469e-05,1.66907e-06,1.21053e-08,4.81835e-09,6.87077e-06,9.50823e-06
27.306,-1.771e-07,7.87586e-06,-3.2766e-06,1.18233e-05,1.86743e-06,1.3609e-08,5.29292e-09,6.87607e-06,9.51535e-06
27.326,-1.71741e-07,-5.97904e-06,-3.12257e-06,1.1131e-05,1.75335e-06,1.29068e-08,5.13339e-09,6.88126e-06,9.52229e-06
27.346,-1.92798e-07,-6.462e-06,-3.84216e-06,1.27045e-05,2.12363e-06,1.4823e-08,5.79841e-09,6.88654e-06,9.52973e-06
27.366,1.55994e-07,-6.38039e-06,-3.39282e-06,1.09608e-05,-1.38392e-06,1.29731e-08,5.19122e-09,6.89144e-06,9.53651e-06
27.386,-1.94862e-07,-6.00978e-06,-3.0857e-06,1.07726e-05,-1.60446e-06,1.27689e-08,5.05317e-09,6.89661e-06,9.54348e-06
27.406,-1.94934e-07,-5.94535e-06,-3.1054e-06,1.087e-05,-1.59681e-06,1.29486e-08,5.08076e-09,6.90187e-06,9.55047e-06
27.426,-2.16023e-07,-6.21802e-06,-3.31645e-06,1.01517e-05,2.03936e-06,1.23771e-08,4.91672e-09,6.90684e-06,9.55755e-06
27.446,-1.52802e-07,8.84299e-06,-3.31487e-06,1.02281e-05,1.67897e-06,1.24673e-08,4.84789e-09,6.91206e-06,9.5645e-06
27.466,-1.69349e-07,-5.99196e-06,-3.08919e-06,1.0718e-05,1.71935e-06,1.30032e-08,5.06061e-09,6.91731e-06,9.57157e-06
27.486,-1.70702e-07,-5.94591e-06,-3.10945e-06,1.08189e-05,1.74488e-06,1.31788e-08,5.10959e-09,6.92253e-06,9.57854e-06
27.506,-1.69787e-07,-5.93242e-06,-3.09557e-06,1.07562e-05,1.73651e-06,1.31657e-08,5.08683e-09,6.92774e-06,9.58549e-06
27.526,-1.69291e-07,-5.91552e-06,-3.08639e-06,1.07223e-05,1.73081e-06,1.31787e-08,5.07844e-09,6.93295e-06,9.59244e-06
27.546,-1.68604e-07,-5.88734e-06,0.00763512,0.00766114,1.72104e-06,-0.00753776,5.0068e-09,6.93816e-06,9.59938e-06
27.566,-1.55089e-07,-6.14537e-06,0.0176351,0.0176611,1.66e-06,-0.0175378,-3.54327e-09,6.94312e-06,9.60646e-06
27.586,-1.50003e-07,8.7131e-06,0.0276351,0.0276611,1.94098e-06,-0.0275378,4.27869e-09,6.94837e-06,9.61344e-06
27.606,-1.70707e-07,7.59889e-06,0.0274884,0.0376611,-1.27802e-06,-0.0375378,4.53034e-09,6.95366e-06,9.62055e-06
27.626,-1.63544e-07,-5.67522e-06,0.0319245,0.0476611,-1.12474e-06,-0.0475378,4.27332e-09,6.95882e-06,9.62746e-06
27.646,-1.51351e-07,-5.9909e-06,0.0378112,0.0576611,-1.33487e-06,-0.0575378,4.02381e-09,6.96378e-06,9.63452e-06
27.666,-1.51056e-07,-5.98561e-06,0.0449797,0.0676611,-1.26937e-06,-0.0675378,3.29754e-09,6.96877e-06,9.64171e-06
27.686,-1.45024e-07,8.49001e-06,0.0549797,0.0776611,1.02861e-06,-0.0775378,3.13039e-09,6.97401e-06,9.64868e-06
27.706,-1.43757e-07,8.43108e-06,0.0649797,0.0876611,9.88832e-07,-0.0875378,-2.70245e-09,6.97925e-06,9.65567e-06
27.726,-1.60371e-07,-5.51038e-06,0.0749797,0.0976611,1.52523e-06,-0.0975378,3.10224e-09,6.9845e-06,9.66278e-06
27.746,-1.45961e-07,-5.77381e-06,0.0849797,0.107661,9.28803e-07,-0.107538,2.89142e-09,6.98941e-06,9.66985e-06
27.766,-1.54749e-07,-5.33322e-06,0.0949797,0.117661,1.35685e-06,-0.117538,-1.66999e-09,6.99465e-06,9.67693e-06
27.786,-1.52353e-07,-5.24041e-06,0.10498,0.127661,-7.81171e-07,-0.127538,-1.44193e-09,6.99987e-06,9.68389e-06
27.806,-1.76073e-07,-5.46156e-06,0.11498,0.137661,6.97605e-07,-0.137538,1.21867e-09,7.00488e-06,9.6911e-06
27.826,-1.73765e-07,6.56203e-06,0.12498,0.147661,6.75992e-07,-0.147538,1.15794e-09,7.01013e-06,9.69811e-06
27.846,1.26951e-07,5.86113e-06,0.13498,0.157661,6.44227e-07,-0.157538,1.05606e-09,7.01516e-06,9.70534e-06
27.866,-1.34626e-07,7.97276e-06,0.14498,0.167661,6.17263e-07,-0.167538,9.39961e-10,7.02017e-06,9.71245e-06
27.886,-1.6639e-07,-4.97898e-06,0.15498,0.177661,5.93809e-07,-0.177538,9.46883e-10,7.02549e-06,9.71961e-06
27.906,-1.67084e-07,6.32161e-06,0.16498,0.187661,5.81546e-07,-0.187538,8.98614e-10,7.03083e-06,9.72669e-06
27.926,-1.65011e-07,6.24279e-06,0.17498,0.197661,5.63126e-07,-0.197538,8.34495e-10,7.03616e-06,9.73377e-06
27.946,-1.63191e-07,6.17274e-06,0.18498,0.207661,5.46475e-07,-0.207538,7.66442e-10,7.04152e-06,9.74087e-06
27.966,-1.62094e-07,6.13483e-06,0.19498,0.217661,5.34222e-07,-0.217538,7.01578e-10,7.0469e-06,9.74798e-06
27.986,-1.62501e-07,6.16304e-06,0.20498,0.227661,5.3076e-07,-0.227538,6.61184e-10,7.0523e-06,9.75514e-06
28.006,-1.63136e-07,6.19929e-06,0.21498,0.237661,5.29352e-07,-0.237538,6.7802e-10,7.05773e-06,9.76232e-06
28.026,1.16128e-07,5.49725e-06,0.22498,0.247661,4.89489e-07,-0.247538,2.44514e-09,7.06291e-06,9.76971e-06
28.046,-1.60811e-07,5.34868e-06,0.23498,0.257661,5.08194e-07,-0.257538,2.23943e-09,7.06833e-06,9.77689e-06
28.066,1.32839e-07,-5.35282e-06,0.24498,0.267661,5.45059e-07,-0.267538,1.84225e-09,7.07356e-06,9.78436e-06
28.086,-1.2645e-07,-5.07245e-06,0.25498,0.277661,5.14981e-07,-0.277538,2.35787e-09,7.07911e-06,9.79179e-06
28.106,-1.51816e-07,-4.85115e-06,0.26498,0.287661,6.00964e-07,-0.286538,2.00614e-09,7.0848e-06,9.79944e-06
28.126,-1.56709e-07,5.95425e-06,0.27498,0.297661,4.65636e-07,-0.276538,-1.80732e-09,7.09021e-06,9.80663e-06
28.146,-1.57279e-07,5.97762e-06,0.27898,0.307661,4.64899e-07,-0.266538,-1.89327e-09,7.09576e-06,9.81392e-06
28.166,-1.86682e-07,7.47421e-06,0.26898,0.317661,5.68675e-07,-0.256538,-1.32199e-09,7.10101e-06,9.8213e-06
28.186,-1.26512e-07,4.9937e-06,0.25898,0.327661,5.23155e-07,-0.246538,1.35246e-09,7.10657e-06,9.82859e-06
28.206,-1.26822e-07,5.00589e-06,0.24898,0.33468,5.21576e-07,-0.236538,1.30263e-09,7.11211e-06,9.83588e-06
28.226,-1.27299e-07,5.0254e-06,0.23898,0.32468,5.23563e-07,-0.226538,1.18012e-09,7.11764e-06,9.84317e-06
28.246,-1.41926e-07,5.47413e-06,0.22898,0.31468,4.86438e-07,-0.216538,-1.4619e-09,7.1232e-06,9.85056e-06
28.266,-1.89402e-07,-5.27825e-06,0.21898,0.30468,5.66769e-07,-0.206538,1.5836e-09,7.12836e-06,9.85783e-06
28.286,-1.38277e-07,6.09281e-06,0.20898,0.29468,4.91984e-07,-0.196538,-7.14396e-10,7.13382e-06,9.86511e-06
28.306,-1.62344e-07,6.14521e-06,0.19898,0.28468,5.00025e-07,-0.186538,6.37321e-10,7.13926e-06,9.87229e-06
28.326,-1.64915e-07,6.24848e-06,0.18898,0.27468,5.17141e-07,-0.176538,6.85421e-10,7.14467e-06,9.87945e-06
28.346,-1.65042e-07,6.23837e-06,0.17898,0.26468,5.19507e-07,-0.166538,7.32135e-10,7.15006e-06,9.88659e-06
28.366,-1.67315e-07,6.33223e-06,0.16898,0.25468,5.36583e-07,-0.156538,8.06984e-10,7.15544e-06,9.89372e-06
28.386,-1.67749e-07,6.3407e-06,0.15898,0.24468,5.43762e-07,-0.146538,8.53847e-10,7.1608e-06,9.90081e-06
28.406,-1.70715e-07,6.4575e-06,0.14898,0.23468,5.64183e-07,-0.136538,9.20539e-10,7.16615e-06,9.90792e-06
28.426,-1.70411e-07,6.4263e-06,0.13898,0.22468,5.69889e-07,-0.126538,9.56627e-10,7.17147e-06,9.91499e-06
28.446,-1.72757e-07,6.523e-06,0.12898,0.21468,5.91258e-07,-0.116538,1.02531e-09,7.17679e-06,9.92206e-06
28.466,-1.73179e-07,6.52426e-06,0.11898,0.20468,6.06629e-07,-0.106538,1.08661e-09,7.18208e-06,9.9291e-06
28.486,-1.75739e-07,6.62799e-06,0.10898,0.19468,6.3356e-07,-0.0965378,1.1761e-09,7.18738e-06,9.93614e-06
28.506,-1.75756e-07,6.62392e-06,0.0989797,0.18468,6.57781e-07,-0.0865378,1.30335e-09,7.19265e-06,9.94316e-06
28.526,-2.02674e-07,8.00902e-06,0.0889797,0.17468,-8.0964e-07,-0.0765378,1.69474e-09,7.19765e-06,9.95026e-06
28.546,-1.79536e-07,-5.36072e-06,0.0789797,0.16468,-7.58689e-07,-0.0665378,-1.75312e-09,7.20293e-06,9.95737e-06
28.566,-1.82842e-07,-5.47826e-06,0.0689797,0.15468,-8.5819e-07,-0.0565378,-2.076e-09,7.2082e-06,9.9644e-06
28.586,-1.85979e-07,-5.51969e-06,0.0589797,0.14468,-8.72449e-07,-0.0465378,3.20212e-09,7.21346e-06,9.97144e-06
28.606,-1.83213e-07,-5.50101e-06,0.0489797,0.13468,-9.07962e-07,-0.0365378,-2.21376e-09,7.2187e-06,9.97842e-06
28.626,-1.8443e-07,-5.55698e-06,0.0389797,0.12468,-9.71709e-07,-0.0265378,-2.76458e-09,7.22395e-06,9.98541e-06
28.646,-1.87098e-07,-5.6263e-06,0.0289797,0.11468,-1.14043e-06,-0.0165378,-3.08848e-09,7.22921e-06,9.99241e-06
28.666,-1.87693e-07,-5.66496e-06,0.0189797,0.10468,1.04402e-06,-0.00653776,4.26704e-09,7.23445e-06,9.9994e-06
28.686,-1.49183e-07,8.59212e-06,0.00897969,0.0946804,1.59046e-06,-1.19708e-08,4.1487e-09,7.2394e-06,1.00065e-05
28.706,-1.50029e-07,8.71494e-06,-3.11593e-06,0.0846804,1.61807e-06,-1.21068e-08,4.26876e-09,7.24466e-06,1.00135e-05
28.726,-1.50735e-07,8.73844e-06,-3.30804e-06,0.0746804,-1.17892e-06,-1.21267e-08,4.34812e-09,7.24991e-06,1.00205e-05
28.746,-1.6693e-07,-5.87632e-06,-3.0824e-06,0.0646804,-1.32879e-06,-1.25721e-08,3.87068e-09,7.25515e-06,1.00275e-05
28.766,-1.67611e-07,-5.81391e-06,-3.0856e-06,0.0546804,1.71429e-06,-1.26304e-08,3.92643e-09,7.26036e-06,1.00345e-05
28.786,-1.69262e-07,-5.85382e-06,-3.11301e-06,0.0446804,-1.3886e-06,-1.2666e-08,3.98895e-09,7.26558e-06,1.00415e-05
28.806,-1.51179e-07,8.67785e-06,-3.29872e-06,0.0346804,1.9632e-06,-1.18898e-08,-3.3967e-09,7.27054e-06,1.00486e-05
28.826,-1.51646e-07,8.78153e-06,-3.31028e-06,0.0246804,1.98789e-06,-1.1936e-08,-3.47402e-09,7.2758e-06,1.00556e-05
28.846,-1.51984e-07,8.79032e-06,-3.31835e-06,0.0146804,1.68528e-06,-1.19554e-08,-3.54307e-09,7.28106e-06,1.00626e-05
28.866,-1.72561e-07,-6.01579e-06,-3.16544e-06,0.00468044,1.77516e-06,-1.25946e-08,5.13018e-09,7.28632e-06,1.00697e-05
28.886,-1.86853e-07,-6.28618e-06,-3.77986e-06,-1.32069e-05,2.08995e-06,-1.42628e-08,5.67531e-09,7.29161e-06,1.00771e-05
28.906,1.77169e-07,-8.15524e-06,-3.57922e-06,-1.24862e-05,1.3142e-06,-1.33687e-08,-4.35357e-09,7.29681e-06,1.00841e-05
28.926,-1.72234e-07,6.52747e-06,-3.16573e-06,-1.17469e-05,-1.57724e-06,-1.25891e-08,4.21139e-09,7.30173e-06,1.00909e-05
28.946,-1.56361e-07,-6.197e-06,-3.34003e-06,-1.08687e-05,2.03063e-06,-1.17271e-08,4.90624e-09,7.30667e-06,1.0098e-05
28.966,-1.68123e-07,-5.93825e-06,-3.08298e-06,-1.15427e-05,1.72922e-06,-1.23496e-08,5.06087e-09,7.31192e-06,1.0105e-05
28.986,-1.69164e-07,-5.88136e-06,-3.09931e-06,-1.1667e-05,1.75184e-06,-1.24757e-08,5.10252e-09,7.31714e-06,1.0112e-05
29.006,-1.68335e-07,-5.87141e-06,-3.08606e-06,-1.1629e-05,1.74431e-06,-1.24343e-08,5.08287e-09,7.32234e-06,1.0119e-05
29.026,-1.56334e-07,-6.19573e-06,-3.33961e-06,-1.08739e-05,1.69949e-06,-1.17309e-08,4.90693e-09,7.32732e-06,1.0126e-05
29.046,-1.75457e-07,7.80889e-06,-3.27626e-06,-1.23865e-05,1.88031e-06,-1.32999e-08,5.28508e-09,7.33261e-06,1.01332e-05
29.066,-1.68603e-07,-5.87164e-06,-3.08976e-06,-1.16486e-05,1.74605e-06,-1.24547e-08,5.09186e-09,7.3378e-06,1.01401e-05
29.086,-1.68439e-07,-5.86589e-06,-3.0864e-06,-1.16374e-05,1.74413e-06,-1.24417e-08,5.08721e-09,7.34301e-06,1.0147e-05
29.106,-1.68188e-07,-5.86636e-06,-3.08304e-06,-1.16254e-05,1.74255e-06,-1.24295e-08,5.08071e-09,7.34821e-06,1.0154e-05
29.126,-1.67897e-07,-5.85651e-06,-3.077e-06,-1.16165e-05,1.73891e-06,-1.2418e-08,5.07602e-09,7.35342e-06,1.01609e-05
29.146,-1.68445e-07,-5.86591e-06,-3.08651e-06,-1.16395e-05,1.74439e-06,-1.24439e-08,5.08782e-09,7.35863e-06,1.01679e-05
29.166,-1.69856e-07,-5.89531e-06,-3.11187e-06,-1.16953e-05,1.75934e-06,-1.25081e-08,5.11664e-09,7.36385e-06,1.01749e-05
29.186,-1.71274e-07,-5.92502e-06,-3.1373e-06,-1.17494e-05,1.77425e-06,-1.25707e-08,5.14508e-09,7.36907e-06,1.01818e-05
29.206,-1.72704e-07,-5.95505e-06,-3.16291e-06,-1.18039e-05,1.78939e-06,-1.26337e-08,5.17375e-09,7.37428e-06,1.01888e-05
29.226,-1.74147e-07,-5.98542e-06,-3.1887e-06,-1.18587e-05,1.80474e-06,-1.26971e-08,5.20265e-09,7.3795e-06,1.01958e-05
29.246,-1.75603e-07,-6.01613e-06,-3.21468e-06,-1.19139e-05,1.82032e-06,-1.2761e-08,5.23178e-09,7.38472e-06,1.02029e-05
29.266,-1.77071e-07,-6.04719e-06,-3.24084e-06,-1.19696e-05,1.83612e-06,-1.28254e-08,5.26116e-09,7.38993e-06,1.02099e-05
29.286,-1.78553e-07,-6.07858e-06,-3.26719e-06,-1.20256e-05,1.85216e-06,-1.28902e-08,5.29078e-09,7.39515e-06,1.0217e-05
29.306,-1.80048e-07,-6.11032e-06,-3.29373e-06,-1.2082e-05,1.86843e-06,-1.29554e-08,5.32063e-09,7.40037e-06,1.0224e-05
29.326,-1.81556e-07,6.93654e-06,-3.32045e-06,-1.21388e-05,1.88494e-06,-1.30212e-08,5.35074e-09,7.40558e-06,1.02311e-05
29.346,1.51173e-07,7.45489e-06,-3.07583e-06,-1.13919e-05,-1.35032e-06,-1.22061e-08,5.14158e-09,7.41055e-06,1.02381e-05
29.366,-1.94193e-07,-5.89046e-06,-3.11275e-06,-1.16454e-05,-1.57682e-06,-1.24527e-08,5.09969e-09,7.41574e-06,1.0245e-05
29.386,-1.95708e-07,-5.91465e-06,-3.13808e-06,-1.16958e-05,-1.57077e-06,-1.25109e-08,5.12418e-09,7.421e-06,1.02521e-05
29.406,-1.93356e-07,-5.88596e-06,-3.10552e-06,-1.16094e-05,-1.57932e-06,-1.24153e-08,5.08032e-09,7.42624e-06,1.0259e-05
29.426,-1.94034e-07,-5.88558e-06,-3.11287e-06,-1.16423e-05,-1.57523e-06,-1.2449e-08,5.09608e-09,7.43149e-06,1.0266e-05
29.446,-1.957e-07,-5.91443e-06,-3.13801e-06,-1.16956e-05,-1.57072e-06,-1.25107e-08,5.12401e-09,7.43675e-06,1.02731e-05
29.466,-1.93122e-07,-5.86975e-06,-3.09928e-06,-1.16038e-05,-1.57681e-06,-1.24061e-08,5.07818e-09,7.44199e-06,1.028e-05
29.486,-1.94853e-07,-5.89962e-06,-3.12527e-06,-1.16684e-05,-1.57289e-06,-1.24792e-08,5.10973e-09,7.44724e-06,1.02871e-05
29.506,-1.83473e-07,-8.16757e-06,-3.75934e-06,-1.36885e-05,2.19735e-06,-1.46611e-08,-4.16339e-09,7.45262e-06,1.02945e-05
29.526,-2.18417e-07,8.65129e-06,-3.1364e-06,-1.01937e-05,-1.32145e-06,-1.09693e-08,-3.59873e-09,7.45735e-06,1.03011e-05
29.546,-1.94363e-07,-5.96294e-06,-3.11877e-06,-1.15689e-05,-1.57821e-06,-1.23809e-08,5.08168e-09,7.46264e-06,1.03082e-05
29.566,-1.93107e-07,-5.879e-06,-3.10099e-06,-1.16025e-05,-1.57963e-06,-1.24065e-08,5.07695e-09,7.46789e-06,1.03152e-05
29.586,-1.94028e-07,-5.88544e-06,-3.1128e-06,-1.16421e-05,-1.57521e-06,-1.24488e-08,5.09597e-09,7.47315e-06,1.03222e-05
29.606,-1.95698e-07,-5.9144e-06,-3.13799e-06,-1.16955e-05,-1.57073e-06,-1.25106e-08,5.12398e-09,7.4784e-06,1.03293e-05
29.626,-1.93355e-07,-5.88593e-06,-3.1055e-06,-1.16094e-05,-1.57932e-06,-1.24153e-08,5.0803e-09,7.48364e-06,1.03362e-05
29.646,-1.94034e-07,-5.88558e-06,-3.11287e-06,-1.16423e-05,-1.57523e-06,-1.2449e-08,5.09608e-09,7.48889e-06,1.03432e-05
29.666,-1.957e-07,-5.91443e-06,-3.13801e-06,-1.16956e-05,-1.57072e-06,-1.25107e-08,5.12401e-09,7.49415e-06,1.03503e-05
